req,res
사무실도 히터 켰다 껐다 해,너도 그래? 아직은 히터 더워
근데 또 끄면 춥더라,사무실이 기온이 낮나보네
응 그래서 경량패딩 입어,정말 애매한 날씨다 요새
아 세럼 잘못 쓰고 이마에 뭐 났어,염증이야?
누르면 아픈 게 염증뾰루지인가?,응응 눌렀을 때 아프면 염증
대박 아픔,그럼 피부과 가서 주사 맞아야 돼
헐... 피부에 주사 맞아야 돼?,아니 ㅋㅋ 얼굴에 말고
그래도 짜증나네 주사까지 맞아야하고 ㅡㅡ,화장품 잘못 쓰면 큰일나 그래서
너 스파이더맨 봤어?,응 당연히 봤지! 스파이더맨 안본 사람도 있어?
마블 넘어가기 전에 만들어진 것도 봤어?,스파이더맨이 한 사람이 아니야?
응 마블과 계약하기 전에 만들어진 스파이더맨도 있어.,오 그럼 주인공도 달라?
응 나도 궁금해서 한번 봤는데 영상처리가 그렇게 멋지지 않더라구,하긴 마블 영화들은 다 퀄리티가 좋아서
맞아ㅠㅠ 나도 예전작보고 실망했잖아.,그래도 스토리는 비슷하지 않을까?
나 담보 대출 받을려고,뭐로 담보 대출 받을건데?
집 살려고 집 담보대출 받을려고,대출 싫다고 하더니 잘 생각했네
그래서 집 사도 내 집 아니야ㅠㅠ,그래도 나중에 대출 다 갚으면 언니꺼잖아
그렇긴하지 근데 언제 다 갚을지도 몰라ㅠ,그래도 차근차근 갚아 나가면 되지
맞아 천천히 갚아가면 언젠간 내집 되겠지?,응 당연하지 언니 집이 되는 날까지 화이팅!
차 끌고 다니는 거 어때,다 좋은데 나 경차라 무시해서 짜증 나
경차 무시가 진짜 있어? 헐 대박,진짜로 있어 나 작다고 무시한다니까?
너도 주차장에서 골탕먹여,그럼 뭐하냐 진짜 도로에서 나 무시하는 애들은 당하지도 않는데
그렇긴 해... 와 경차 무시 어이없네,덩치 무시도 아니고 ㅋㅋ/그냥 무시함 나도
굿굿 그게 좋은 거야,오랜만에 주차장 서프라이즈 이벤트 좀 해 줘야겠다 하하
교내에 다문화가정 아이들이 왕따를 많이 당하나봐ㅠㅠ,왜 그럴까? 피부색 때문에 그런가ㅠㅠ
아무래도 외모가 이국적으로 생겨서 그런가봐,에휴 안타깝다ㅠㅠ다문화가정 아이들도 똑같이 우리나라에서 교육받는데...학교에서도 지도가 필요할 거 같아ㅠㅠ
그러게ㅠ 안그래도 다문화가정 많아지는데 걱정이네.,맞아 피부색 다르다고 왕따시키면 안 되지ㅠㅠ어릴 때부터 인종차별을 하면 안 된다는 인식이 박혀있어야 한다고 생각해
그치? 교육의 역할이 더 중요해지는 시점인 것 같아,맞아맞아 학교에서 교육기관인만큼 아이들에게 올바른 가치관을 심어줬으면 좋겠어!
바뀌는 시대 흐름에 따라 교육도 바뀌어야겠지!?,응응 교육도 시대반영을 해야 아이들의 정신적 성장에 큰 도움이 되니까 하하
얼마전에 결정사 등록했어,와 그거 되게 깐깐하던데
맞아 내 등급이 나오더라,뭔가 기분이 착잡할 것 같아
돼지들 고기 등급별로 도장찍잖아 그런기분이야,그래도 좋은 사람 만나길 바라
매니저님이 잘 찾아 주신다 했으니 믿어보게,남자 조건도 너가 골라?
응 뭐 체크는 여러 개 했어,괜찮으면 나도 해볼까싶네
나 지난 주말에 자전거 타고 왔는데 너무 힘들더라,오랜만에 타서 그런거 아니야?
응 그런가봐ㅠㅠ 예전같지 않네 체력이,그치 언니 근데 갑자기 타서 그럴걸?
응 그래서 그런가봐 이제 주기적으로 타보려고,오~ 이제 운동 시작하는거야?
응응 이제 관리해야지,그래 잘 생각했어./나는 이번 주말에 등산 다녀왔어.
이제 경치좀 예쁘겠다,응 예쁘더라! 언니도 다음주에 등산 가봐
혼자는 하기 싫어서ㅠㅠ,그럼 같이해줘?
응 같이 하면서 찾고 싶어,근데 나 시간 안되는데... 주말 괜찮아?
그거 혼자 찾으면 잘 못찾는단 말이야ㅠㅠ,알겠어 그러면 주말에 같이 틀린 그림 찾기 하자
응 그럼 내가 금요일에 먼저 연락할게,알겠어 기다릴게
붕어빵 먹고 싶은 날씨야,나는 타꼬야끼가 먹고 싶어
가슴에 3천원 품고 다녀야지,벌써 그런 계절이 온건가?
요즘 군고구마도 슬슬 보이더라,나도 군밤도 좋아해
겨울엔 간식이 너무 좋아,이불 안에서 먹으면 꿀맛이지
귤 먹으면서 만화책 읽고 싶다,밖에 눈도 내리면 더 좋겠다
요즘 피부가 너무 건조해,가을이라 그런가? 곧 겨울도 오고
그래서 뭐 더 발라야할 것 같은데,나 이번에 새로 산 수분크림 좋은데
그래? 수분크림 여러개 덧발라도 되나?,내가 쓰는 거 물처럼 흐물거리는 건데 괜찮을듯?
그럼 뭐 샀는지 알려주라,내가 맨날 쓰는 브랜드 새로 나왔길래 샀어 ㅋㅋ
오 그 브랜드 좋은가보네?,응응 나랑은 잘 맞더라고
너는 단독주택 어떻게 생각해?,우리 옛날집이 단독주택인거래!
응? 그건 전원주택 아니야?,나도 그렇게 알고 있었는데 엄마가 아니래!
아그래? 그럼 우리 그 집이 단독주택인거야?,응응 나는 단독 주택 너무 좋지/갑자기 그건 왜?
아니 친구가 이번에 단독주택으로 이사간다고 해서 물어봤어,어디 지역으로 가는데?
지방이야! 완전 시골로 간대,아그래? 시골 사는건 힘든데 그래도 경치도 좋고 나쁘지않은 것 같아.
응응 차 팔 생각 없어?,아직 없는데 왜?
주변에 중고차 구하는 친구 있어서 한번 물어봤어,아그래? 근데 나아직 한 사년 더 타야돼./그 친구 차 산대?
응응 이번에 차보는데 중고차가 비싸다고 하더라고,맞아 나도 중고차 알아볼때 생각보다 비싸더라고
넌 어떻게 샀어?,나 오빠 아는 지인 통해서 사서 그나마 싸게 산거야/친구보고 지인들 알아보라고 해
아... 이번 성적 망했는데 어떡하냐,괜찮아 시험은 매번 있다
성적표 보고 깜짝 놀람,왜 씨밭이야? 너 전공은 꽤 잘 봤다며
전공 빼고는 완전 씨 뿌린 수준,그래도 학고 아닌 게 어디야
이제 공부 열심히 한다,학원 다닐 거라며 너
시간이 없어,정말 시간이 없나요?/자느라 없는 거 아닌가요?
너는 왜 남자친구 안 만나?,안 만나려고 한건 딱히 아니야
만나고 싶은데 못 만나는 중?,그렇다고 할 수 있겠지
남자 소개라도 시켜줄까?,소개시켜줄 만한 사람 있어?
찾아볼게 어떤 스타일 원하는데,난 옷 잘입는 남자
오 보는 눈이 까다로운데,아니야 다른건 많이 안 본다구
고양이가 삐졌나 봐.,어쩌다가 삐졌는데?
내가 못 가게 붙잡았어.,좀 놓아주지 그랬어.
너무 귀여워서 놓기 싫었어.,고양이는 그게 싫었나 봐.
어떻게 풀어줘야 하지?,간식을 줘 봐.
뚱냥이라 간식 자제 중인데.,그래도 간식으로 풀어 줘.
나 결국 배드민턴채 샀다?,결국 ㅋㅋ 샀어? 그래서 치긴 했어?
아니 지난 주말엔 자전거 타느라 못쳤어,그럼 언제 하게
오늘 퇴근하고 해봐야지,누구랑 칠건데
남자친구랑 쳐야지~,오~ 둘이 같이 운동하고 좋네
응응 요즘 날도 좋아서 운동하기 딱이야,맞아 덥지도 않아서 적당한 것 같아
오늘 좀 따뜻하지?,해도 쨍쨍하고 되게 맑다
이런 날에 실내에만 있지 말자,어디 나가고 싶어?
당연하지 우리도 바람 좀 쐬자,가까운 공원이라도 가던가
너 돗자리 있어?,돗자리 있지. 담요도 챙기자
맞아 바람은 많이 부니까,한강 라면 진짜 맛있겠다
몸이 건조하니까 머릿결도 건조해지는 느낌,머릿결도 계절 탐?
그냥 내 느낌상?,근데 신빙성 있음
그치? 좀 푸석푸석한 느낌이지?,응응 약간? 정전기도 많이 나고?
그래 내 기분탓이 아니라니까,기분탓인 것 같기도 하고?
진짜 건조해 내 머리 만져봐,안 만져봐도 정전기 쩔듯
예전엔 월세에 어떻게 살았나 싶어,맞아 언니 처음에 월세 살았잖아.
응 그땐 사회초년생이니까 보증금도 없었어,맞아 언니 그래서내가 보증금 빌려줬잖아
맞아 엄청 고마웠어.,응 그래도 지금은 전세에서 잘 살고 있잖아
그치 그래도 이정도면 많이 발전한거지,맞아. 언니 지금 집 엄청 좋잖아
신축이라 좋긴 한데 살다보니까 좁은 것 같아,아냐 그정도면 혼자살기 딱 좋아
그래서 지금은 어디가 좋아?,지금은 BMW 브랜드가 좋아
왜 좋아?,근데 사실 그 브랜드가 좋은거라기 보다 BMW X6차를 갖고 싶어서 그래
SUV 차네 근데 비싸네,응 맞아 나는 아마 못사겟지...
코로나 시국만 끝나면 어학연수 가려고,어학연수 어디로 가게?
마음만은 미국이나 캐나다인데 ㅋㅋ,그쪾으로 가면 비싸지 않아?
그래서 필리핀 생각 중인데 갈 수 있으려나?,코시국이 끝나기는 할까?
"아 내말이, 무서워서 가겠냐고",그냥 한국에서 해야할지도 ㅎ
아니 그럼 어학연수가 아니잖아요,그냥 혼자 공부하는 거지 ㅋㅋ
결혼정보회사에서 연락이 안와,왜? 얼마 안됐잖아 좀 기다려봐
그런가? 괜히 조급해지네,응 잘 맞는 사람 찾으려면 시간이 걸리겠지
제발 이상형 나왔으면 좋겠어,너 이상형이 뭔데?
키크고 잘생기고 돈많은 남자?,그래서 연락이 안 오는건가?
농담이야 그렇게 적진 않았지,조금만 더 기다려보자
우리 고양이는 나이가 많아.,고양이 몇 살이야?
올해 16살 먹었어.,완전 할머니구나.
우리 고양이 수컷이야.,완전 할아버지구나.
그래도 완전 정정해.,한 20년 넘게 살면 좋겠다.
"그러니까, 건강하면 좋겠어.",고양이랑 오래오래 행복해.
너 수영 잘했지?,그럼~ 다낭에서 보여준 내 수영 실력 잊었어?
나 수영 배워보고 싶은데 물이 너무 무서워.,언니는 물 공포증부터 없애야 해.
맞아ㅠㅠ 근데 남자친구한테 조금 배웠는데도 안 늘어.,언니 수영도 꾸준히 해야 늘어.
아 조금 배운거로는 어림도 없나?,당연하지. 일단 수영복부터 사.
ㅋㅋ 수영복부터 사야해?,응 일단 장비부터 구매해.
보톡스 맞으러갈래?,나 아직은 보톡스 안맞고 싶어
그래도 너 나이대에 맞는 애들 많아,난 아직 더 버틴다/그래서 언니는 맞게?
나는 생각중인데 무서워서 못맞아,그럼 언니 갈거면 같이는 가줄게
그래? 그럼 나 조금만 더 생각해볼게,응 생각해보고 알려줘
나 오늘부터 부업해,오 너 재택근무 하면서 부업해?
어 월급이 너무 적어서,어떤 일 하기로 했는데?
인형 눈깔 붙이는 거,와 그런 일이 아직도 있어?
당연하지 많이들 하는데?,돈은 많이 줘?
한개당 6백원 정도 될껄,캬 부지런히 채워야겠다
너 고등학교때 무슨 교과목 제일 좋아했어?,나는...다 싫어했어...
아니 ㅋㅋ 그래도 하나만 골라봐,음...하나 굳이 골라야돼? ㅋㅋ
응 하나 꼭 골라줘,그럼 언니는 뭐 좋아했는데?
나는 그나마 영어 좋아했던거 같아,왜? 나는 영어 진짜 못했는데...
그래서 너 뭐 좋아했는데?,나는 그나마 답 나오는 수학 좋아했던거 같아
나 오늘 그사람 만나고 왔어,누구? 결정사에서 연결해준 사람?
응응 호텔에서 만나서 밥 먹었어,오 분위기는 어땠어?
생각보다 나쁘지 않았어,근데 썩 마음에 들지도 않아보이네?
나이가 좀 많더라고 그게 걸려,몇 살이나 많은데?
나보다 6살이나 많으셔,흠 조금 많이 차이나긴 하다
햄스터는 수명이 너무 짧아.,맞아 2년 정도야.
수명이 짧으면 더 아쉬울 거 같아.,아무래도 더 애틋하지.
햄스터 유튜버도 햄스터가 죽고 그만 뒀대.,얼마나 마음이 상했으면.
상실의 크기는 기간과 비례하지 않는 거 같아.,그렇지 정의 크기는 제각각이니까.
그렇다고 정을 조금만 줄 수도 없잖아.,살아 있을 때 최선을 다하는 게 좋을 거 같아.
이번 올림픽 때 양궁경기 봤어?,응 당연하지. 진짜 멋있더라
맞아ㅠㅠ 끝! 하는 것도 멋져,응 양궁선수들 다 귀엽더라
어디서 봤어?,응 집사부일체에 나온거 봤는데 그것도 진짜 웃겨
ㅋㅋ 원래 성격도 재밌나보네,응 그렇더라 언니 그거 안봤으면 봐
오 나도 한번 봐야겠다.,응 거기서도양궁 같이 해 ㅋㅋ
너는 요즘 파운데이션 뭐 써?,나는 에뛰드거 써
그거 좋아? 나는 커버력이 좋은 파운데이션 찾고 있어,응 이거 꽤 좋아./적당히 커버력 있는 것 같아.
오 이거 유명한가보네?,응 뷰티관련 어플에서도 순위권 안에 있을걸?
응 저렴이로 유명한가봐.,나도 그래서 써봤는데 꽤 괜찮더라고?
오 그럼 나도 이거 써봐야겠다.,응~ 색상 종류 많으니까 잘 알아보고 사
회사에 별 일 없지?,요즘 재택근무일이 줄었어
확진자 줄어서 그런가?,그래서 조금씩 제한 푸나봐
재택하는 건 좋았는데 아쉽네,그러니까 그냥 하던대로 하지
사실 재택해도 아무 문제 없는데,내말이 다 컴퓨터만 있음 되는데
살짝 일을 덜 하긴 해,맞아 집에 있으면 좀 그렇긴 하지
이번에 자격증 시험 본거 붙었어?,응 그거 자격증 발급 신청했는데 한달걸린대...
헐 오래걸리네... 아직 안나왔어?,응 아직 안나왔어...
언제 나온대?,한달 후니까 이제 곧 나올걸
그러면 그걸로 취업해?,해야지...돈 벌어야지
그래. 돈 벌어야지 자격증 나오면 말해줘,알겠어 자격증 나오면 사진 보내줄게
넌 요즘 소개팅 제안 많이 들어와?,아니 나 진짜 확 줄었어
나도 30대 되자마자 줄어들더라,진짜 너무 슬프지 않아?
내 말이… 마음만은 아직 20대인데,그래서 요즘엔 소개팅 오면 바로 받아
나도 거를 처지가 아니야,찬 밥 더운 밥 가릴 때가 아니지
날 추워지니까 더 외롭다,나도 옆구리가 너무 시려워~
강아지 키우고 싶어.,넌 고양이가 있잖아.
강아지도 궁금해지고 있어.,고양이는 어쩌다 키우게 된 거야?
우리 엄마가 새끼 고양이를 데려왔어.,구조해서 데려 온 거구나.
그 때는 엄청 작았는데.,지금은 많이 컸겠다.
지금은 뚱냥이가 됐어.,고양이는 살쪄도 귀여워.
나 스크린야구장 다녀왔는데 진짜 재밌더라,오 언니 야구 잘쳐?
응 나 예전에 학교다닐때는 오락실 야구장 자주 갔어,오~ 언니 야구에 소질 있나보다.
손은 아픈데 치면 재밌더라고,나는 치지도 못하더라
집중하면 공이 보이잖아,근데 공이 너무 빨라
공 속도 조절 가능할걸?,나중에 느리게 해서 도전 해봐야겠다.
나 요즘 화장이 잘 안먹어,내가 말해준 1일 1팩 해봤어?
응 그거로 안되는 것 같아.,언니 수분이 부족한거 아냐?
수분? 나 수분크림 엄청 바르고 자,언니 피부타입에 맞는 수분크림인 것 같아?
수분크림이면 다 수분이 많은것 아냐?,아냐 유분과 수분의 밸런스가 맞아야 좋은거야
오 그래?? 그럼 나도 검색해봐야겠다.,응응 잘 찾아봐!
어제 겨울왕국 보고 울었어.,겨울왕국이 슬픈 영화였나?
당연하지! 올라프 녹을 때…,아 그때 슬프긴 하지.
겨울왕국 2편보다 1이 재밌어.,나도 그렇게 생각해!
Let it go는 정말 혁명이었지.,그때 전부 그 노래 불렀잖아.
코스튬도 엄청 유행하고.,와 그 영화도 진짜 오래됐다.
아르바이트 이제 그만하고 싶어,그럼 뭐 먹고 살게
몰라 그냥 실업급여 받지,그래도 일하는게 많이 벌지
그건 그런데 힘들어,조금만 참으면 시급 올라갈껄
고작 몇 백원일텐데 뭐,그래도 쌓이면 꽤 클걸
한 달에 몇 만원 더 벌겠네,땅 파봐라 몇 만원이 나오는가
맞선 본 남자가 애프터 신청이 없네,헉 연락은 계속 주고 받아?
처음보다는 연락이 뜸해졌어,일 때문에 바쁘신건 아니고?
지금 출장 때문에 바쁘다고는 했는데,그럼 정말 바빠서 못 하는 거 아닐까?
그래도 잠깐 톡 볼 수는 있지 않아?,아예 안읽씹 하나 보네
응 나도 뭐 그닥이였어 괜찮아,세상에 반이 남자야~ 보내버려~
물고기도 반려동물일 수 있나?,"그럼, 당연하지."
요새 열대어에 관심이 생겨서.,열대어가 엄청 비싼 거 알아?
난 구피 정도로 생각했지.,구피로 시작해서 돈 엄청 깨진대.
아 더 희귀한 물고기 찾는구나.,응 그리고 장비도 엄청 비싸대.
주변에 그런 사람이 있었어?,응 그 사람은 어항에 해마도 키웠었어.
펜싱이 그렇게 재밌는지 처음 알았어.,맞아 나도 펜싱에 관심 없었는데 의외더라
그치. 그리고 펜싱선수들 너무 웃겨,맞아 예전 프로그램 다시 뜨는거 보는데 웃기더라
응 마리텔 봤어? 진짜 재미있더라고,응응 근데 진짜 펜싱은 찰나의 순간인 것 같아
나 진짜 보이지도 않는데 바로 승 패 가려지더라고,응 신기하지?
응 또 봐도 나는 안보이더라고,심판들도 진짜 대단한 것 같아
너 랜덤 다이스 알아?,엥 그게 뭔데 처음 들어
이거 그냥 주사위 폰 게임이야,브루마블같은 주사위 게임인가
아니 이건 주사위를 모아야 돼,모아서 대결 하는 건가 서로?
맞아 많이 모으면 업그레이드도 돼,나도 한 번 해보고 싶다
너도 앱스토어에서 다운 받아,바로 한 번 깔아볼게
나 이번에 노제 립스틱 샀어,노제? 노제가 누구야
스우파 안봐? 거기에서 엄청 예쁜사람 있어,아 그 댄서? 듣기만 했는데?
응 근데 그 댄서가 쓰는 립스틱이 정말 예뻐서 인기있대,그정도야? 얼마나 예쁘길래?
몰라 전국 품절대란이어서 플미 엄청 붙었대,대박 나도 궁금해진다 진짜
사진보니까 너무 이쁘다,오~ 내것도 사줘 언니
너 지브리 애니메이션 알아?,지브리스튜디오 잘 알지!
오 일본 애니 좋아하구나?,응 지브리 특유의 감성 좋아해!
최애 영화는 뭐야?,음 딱 하나 골라야해?
하나만 선택해서 추천해줘!,내 최애는 센과 치히로의 행방불명!
와 나도 그거 최애 영화인데!,진짜? 역시 우린 잘 통해
아 오늘 야근해서 너무 힘들어,고생했어! 너무 늦은 시간이다
야근 후 캔맥은 국룰이지,안주는 뭘로 먹게?
안주는 육개장 사발면에다가…,하루의 피로를 풀어줘야지
그래도 내일 주말이라 다행이야,주말엔 출근 안 하지?
응 주말엔 안 해,시원하게 맥주 먹고 푹 쉬어
이번 주에 동창 결혼식이야,벌써 친구들이 결혼해?
이제 슬슬 하는 것 같애,난 아직 생각 없는데
나도 한참 있다가 할 듯,결혼한 친구들 많아?
아직 많지는 않아 그래도,난 시댁 생기는게 싫어
동감 부모님이 또 생기는 거잖아,벌써 생각만 해도 머리 아프다
너 지난주말에 등산갔다며,응 등산 다녀왔지~ 진짜 힘든데 개운하더라
ㅋㅋ 날은 별로 안추웠어?,응 꽤 괜찮았어! 그렇게 높지도 않고
어떤 산 갔는데?,나는 부모산갔지
에이 그게 무슨 등산이야,언니 부모산도 언니가 올라가면 힘들걸?
하긴 그렇겠다. 등산하는 사람들 많았어?,그렇게 많진 않았어 하하
너 어몽어스 게임 알아?,그거 작년에 엄청 핫했잖아!
오 난 아직도 하는 고인물이야,그렇게 재밌어 그 게임?
온라인 마피아 게임이야,너 거짓말 잘 하니?
아니 난 진실만을 말하지,근데 어떻게 어몽어스를 잘 해?
음 게임은 게임일 뿐이니까,이것도 거짓말 같은데?
이제 벌써 초겨울이야.,맞아. 몇 일 전에 한여름 이였던거 같은데.
그러니까. 지금이 환절기니까 감기 조심해야돼.,알겠어. 너도 옷 따뜻하게 입고다녀.
난 이미 패딩입고다녀.,그러면 따뜻하겠다.
얼른 이 추위가 가고 봄이 왔으면 좋겠다.,왜 그렇게 생각해?
나는 봄에 꽃이 피는게 좋더라.,그렇구나. 나랑 봄에 꽃구경 가자
나 이번에 산 세럼 좋은 것 같아,오 뭔데뭔데 알려줘 나도
너한텐 잘 안맞을걸?,왜? 언니가 좋다며
응 너는 건성이잖아,아 언니는 지성이라 잘 맞는거야?
응 그래서 나한텐 좋은데 너한텐 건조할거야,아 난 또 좋다길래
응 나한텐 좋지 너한텐 다른 타입 추천해줄게,응응 고마워
너 프리가이 봤어?,게임 영화 아니야?
어 알긴 아는구나,응 영화 찾다가 소개 영상만 봤어
나 어제 봤는데 재밌더라구,좀 유치하다는 평이 많던데
좀 그렇긴 한데 재밌었어,정확히 그게 무슨 내용이야?
NPC였던 캐릭터가 AI 학습으로 자아를 찾는 내용?,헐 뭔가 생각보다 심오하네
버스 환승하기 너무 귀찮아,맞아 한 번에 좀 갔으면 좋겠다
그래도 서울은 버스가 잘 돼있어,맞아 요금도 저렴하니까
그래도 조금만 더 빠르면 좋겠다,버스는 아무래도 지하철보다 느리지
교통체증이 너무 심해,출퇴근 시간은 아무래도 어쩔 수 없지
그럴땐 그냥 지하철 타야겠다,맞아 그것 밖에 답이 없어
회사에 CCTV 다는거 어떻게 생각해?,요즘에 그런 회사가 있다고?
직원을 불신하는 거 아니야?,맞지 거의 뭐 전체주의인듯
빅브라더도 아니고 말이야 진짜,직원들 가만 있어?
아니 엄청 반발할거야,하긴 그건 좀 심했다
일거수 일투족 감시하겠단 거야 뭐야,그렇게 못 믿을 사람이랑 왜 일한대?
넌 결혼식 어디서 할거야?,나는 성당에서 하고 싶어
너 성당 다녀?,다니진 않는데 그냥 내 로망이야
성당에서 결혼식이라니 성스럽겠다,그러니까 그런 느낌 너무 좋지
친구는 바닷가 보이는데서 한대,아 정말 너무 예쁘겠다
나도 아는 애들이 축가한대,헐 재밌겠다 결혼식
예전에 글램핑 다녀온게 그리워져,언니 글램핑도 다녀왔어?
응응 나는 캠핑은 안가보고 글램핑만 가봤어,글램핑은 뭐야?
직접 텐트 안치고 방이 있어,오 그럼 캠핑간 느낌도 나고 편하겠네
응응 바비큐도 해먹을 수 있고 좋아,오~ 나도 글램핑 한번 가봐야겟다.
화장실도 개별이야,오 진짜 좋네! 나도 가볼게
너 게임 잘해?,나는 진짜 게임 못 해
나 롤 시작했거든!,너 남친 롤 많이 하지?
어 그래서 같이 해보려고,취미 같이 가지는거 좋지
근데 어려워서 못 해먹겠다,게임도 게임머리가 있어야돼
그런가봐 나는 좀 없는 듯,게임센스도 연습하면 는대
너 트리트먼트 뭐 써?,나? 안쓰는데?
뭐 안써? 근데 머릿결이 왜이렇게 좋아,유전적인가본데?
그럼 나는??...,언니는… 관리부터해
맞아 너 예전에 클리닉도 자주 했었지,응 피부처럼 머릿결도 꾸준한 관리가 필요해
맞아ㅠㅠ 요즘 너무 와닿는데 관리의 필요성,그래 언니 이번에 클리닉부터 주기적으로 다녀봐
만화 보는거 좋아해?,예전에는 많이 봤었는데
우리 어릴 때 많이 봤었잖아,나 세일러문 좋아했었는데
맞아 우리 때는 안 보는 애들 없었어,요새는 다 쓰리디 만화더라?
와 진짜 세상 많이 변했다,우리는 요새 거의 웹툰보잖아
맞아 요일별로 다 봐야돼,아 오늘꺼 아직 안 봤다
이런 날에는 자전거 타줘야되는데,그렇지 바람 시원하겠다
따릉이 타러 한강가야겠어,나 예전에 따릉이 정기권 끊었었는데
자주 타면 그것도 좋겠다,역에서 집까지 멀거든
그럼 되게 유용하지 않아?,어 마침 따릉이 정류장이 집 근처였어
버스에서 환승도 돼서 좋겠다,어 이걸로 돈 그래도 좀 굳었지
오늘 하루종일 회의 하느라 힘들었다,너네 회의 많아?
"응 우리 회사는 회의도 많고, 보고도 많이 하고...",진짜 힘들겠다...
맞아... 진짜 바빠 죽겠는데 맨날 회의야ㅜㅜ,우리 회사는 발표하는데...
아... 난 발표가 더 싫다...,매주 금요일마다 발표해야 해...
너 진짜 고생이 많다...,너도... 직장인은 다 그런가봐...
요즘 엄마가 하는 집안일을 다 도와주고 싶어,그건 좋은 일이야 그리고 실제로 많이 도와주고 있던걸?
그래도 엄마가 집안에서 잔소리 하실 때면 내가 돕는 것도 부족하단 생각이 들어,원래 엄마의 집안일 기준은 우리가 아무리 해 봐야 만족하시진 않는 수준일 거야
아무래도 그렇지 내가 뭔가 다 한 것 같으면서도 항상 일이 남아 있고 그러더라고,그리고 그런 것도 보이던데 집안일 시켜놓고 또 미안해하기도 하시고
너무 일일이 미안해하시지 않았으면 좋겠어,그래도 엄마 입장이 되면 마음이 두 가지가 되나봐
막상 맡기긴 미안한 그런 거 말이지?,응 이해는 되지만 편하게 맡기셔도 될 거 같아
나는 결혼하면 내가 가계를 책임지고싶어,외벌이 한다는 뜻이야?
음 아니 가계 전반을 컨트롤하고싶어,아하 그런거 꼼꼼하게 잘 할 것 같아
투자도 내가 해서 굴리고,과제 같은 것도 네 성에 차게 하는 타입이잖아
응 나는 내가 해야 안심이 돼,널 다 믿고 맏겨줄 사람이랑 결혼해야겠다
그런 사람이 나타날까?,찾아보면 분명히 있을 거야
골프 쳐본 적 있어?,아니 스크린골프도 못쳐봤어
우리도 나중에 나이들면 골프치러 같이 다녀야지,그치 ㅋㅋ 그러려면 돈 많이 벌어야해
아냐 요즘은 그렇게 돈 들지도 않는다던데?,그래? 그렇게 안비싸?
응응 뭐 적당히 다니면 괜찮겠지,응 언니부터 시작해봐
알았어 내가 한번 해보고 적성에 맞는지 알려줄게,응 재미있으면 추천해줘
너 애니팡 알아?,당연히 알지 그 추억의 게임
응 나 요즘 다시 시작했는데 재밌더라,맞아 중독적이잖아 ㅋㅋ
응응 하트가 매일 모자라는데 게임하는 사람이 없어서 받을 수가 없어ㅠㅠ,ㅋㅋ 내가 보내줄까?
"응응 그럼 고맙지, 이참에 너도 다시 시작할래?",ㅋㅋ 그래볼까? 나도 예전에 진짜 좋아했는데.
지금 아이템도 많아지고 더 재미있어졌어.,그래? 그럼 같이 해보자
나 이거 트리트먼트 바꿨더니 효과있는 것 같아,왜 머릿결이 좋아?
응응 빗질도 잘 되고 괜찮은 것 같은데?,향기는 어떤데?
향기도 좋아! 이거 인기있길래 사봤는데 진짜 좋다,역시 인기있는 이유가 있어
응응 너도 지금 쓰던거 다쓰면 이거 사봐,오 알았어 언니가 좋다니까 사봐야지
응 완전 추천! 머리카락이 부들부들해,오~ 그러니까 빨리 사고싶다
너 영화배우 누구 좋아해?,나는 배우는 잘 몰라서 안 좋아해
그렇구나 너 혹시 송강 배우는 알아?,헐 알지! 나 송강 좋아했었네
넷플릭스 스위트홈 봤겠네 그럼!,스위트홈도 보고 나빌레라도 봤지!
진짜 피지컬이 신이 빚어놓은 몸 아니냐,몸만 빚었게? 얼굴도 빚었어
아니 그런 완벽한 남자는 왜 내 주위에 없지?,그러니까 배우 하는 거겠지?
너네 집은 난방 잘 돼?,응 따뜻한 편인 듯
아 정말? 다행이네,응 너네는 뭐 문제라도 있어?
아 우리집 보일러 고장났어,헐 집주인한테 연락해
안그래도 문자 남겨놨어,빨리 고쳐주겠지? 날도 추워지는데
응 당연히 그래야지,얼른 답장 오길
비행기 안 타본지 진짜 오래된 것 같아,그치ㅠㅠ 그 기분 언제 다시 느껴볼 수 있을까?
제주도라도 가야지 달래지려나,ㅋㅋ 비행기 향수병?
응응 ㅠㅠ 그 붕 뜰 때 느낌 느끼고싶다.,맞아 처음엔 진짜 무서웠는데
응 진짜 색다른 느낌이었지,얼른 여행 가고 싶어진다.
맞아. 제주도라도 가야겠어.,요즘 제주도 비행 티켓 안 비싼 것 같던데? 찾아봐
오픽 시험 점수 만들어야 되는데,너 이직 준비해 혹시?
어 좀 더 좋은 데로 갈려고,그럼 점수 잘 받아야되겠네
응 그래서 강의도 들어야될까봐,요즘 인강 잘나오잖아
어 근데 난 직접 학원 다닐려고,왜 인강은 안 들을 것 같아서?
정확해 나는 누가 감시해야되거든,옆에서 지켜봐야 하는 스타일이구나
아빠가 집수리를 되게 잘 하시네,아아… 아빠가 화장실 배관하고 샤워기 헤드 다 갈아 두셨더라고
그런 간단한 집수리는 아빠한테 배워놔야 될 거 같아,음 그러게 은근 쓸모 많을걸?
응 집안일도 그렇고 집안의 물리적 사고라던지 이런 거 수습하는 능력을 키우고 싶다는 생각이 많이 들어,뭐 그렇지 그냥 해주는 것만 받는 건 아무래도 별로야
